account_id,observation_date,is_churn,like_per_month,newfriend_per_month,post_per_month,adview_per_month,dislike_per_month,unfriend_per_month,message_per_month,reply_per_month,account_tenure
10883,04/03/2020,FALSE,4,0,0,9,6,0,14,4,19
10922,04/03/2020,FALSE,0,0,1,0,0,0,2,0,19
10924,04/03/2020,TRUE,98,5,86,13,11,1,6,2,19
10965,04/03/2020,FALSE,51,7,28,10,0,0,14,10,19
10972,04/03/2020,FALSE,10,3,10,26,16,0,51,17,19
10990,04/03/2020,FALSE,72,2,8,38,2,0,31,9,19
204,05/03/2020,FALSE,15,5,9,56,0,1,1,1,49
438,05/03/2020,FALSE,3,14,24,2,8,1,1,0,49
1309,05/03/2020,TRUE,85,23,76,69,10,0,7,1,49
1578,05/03/2020,TRUE,54,0,4,27,4,0,1,1,49
2641,05/03/2020,FALSE,8,3,1,3,7,0,34,3,49
3340,05/03/2020,TRUE,8,1,12,10,2,1,1,1,49
3563,05/03/2020,TRUE,71,0,10,23,17,0,6,6,49
3787,05/03/2020,FALSE,20,2,54,12,16,1,35,8,49
3792,05/03/2020,FALSE,7,1,3,1,13,0,4,0,49
3904,05/03/2020,TRUE,1,0,0,1,2,0,1,0,49
4045,05/03/2020,TRUE,5,0,1,5,6,0,16,11,49
4782,05/03/2020,TRUE,16,3,8,16,2,1,1,0,49
4890,05/03/2020,TRUE,22,0,5,14,2,0,3,2,49
4972,05/03/2020,TRUE,16,1,4,4,4,0,5,1,49
7305,05/03/2020,TRUE,21,2,18,3,3,2,25,2,49
7410,05/03/2020,FALSE,22,0,13,16,28,0,4,0,49
7613,05/03/2020,FALSE,19,0,8,6,11,0,1,0,49
7819,05/03/2020,FALSE,4,2,9,9,3,1,3,1,49
7866,05/03/2020,TRUE,47,0,16,3,1,2,3,0,49
8819,05/03/2020,FALSE,17,2,4,20,7,0,18,13,49
9293,05/03/2020,TRUE,19,0,63,16,22,0,90,60,49
9997,05/03/2020,FALSE,13,1,2,2,13,0,11,7,49
10027,05/03/2020,FALSE,161,9,65,58,10,0,3,2,18
10040,05/03/2020,FALSE,12,1,30,6,9,0,11,2,18
10073,05/03/2020,FALSE,90,10,30,24,48,0,6,2,18
10081,05/03/2020,FALSE,29,2,17,5,16,0,8,5,18
10093,05/03/2020,FALSE,70,4,63,29,10,0,30,16,18
10101,05/03/2020,FALSE,0,0,6,2,1,0,3,1,18
10178,05/03/2020,FALSE,56,2,18,15,2,0,61,7,18
10180,05/03/2020,FALSE,288,18,138,100,19,0,13,10,18
10204,05/03/2020,FALSE,26,2,6,3,11,0,3,4,18
10219,05/03/2020,FALSE,29,2,6,24,2,0,0,0,18
10235,05/03/2020,FALSE,14,2,9,11,15,0,5,2,18
10275,05/03/2020,FALSE,14,2,9,2,1,1,21,11,18
10278,05/03/2020,FALSE,98,3,13,11,16,0,36,14,18
10288,05/03/2020,FALSE,106,2,36,14,25,0,21,14,18
10307,05/03/2020,FALSE,27,1,4,8,1,0,1,1,18
10317,05/03/2020,FALSE,10,0,2,11,6,0,14,4,18
10376,05/03/2020,TRUE,18,0,2,2,10,0,0,0,18
10411,05/03/2020,FALSE,97,9,159,83,37,0,38,6,18
10442,05/03/2020,FALSE,34,8,25,19,2,1,3,0,18
10449,05/03/2020,FALSE,30,5,18,97,4,0,137,61,18
10478,05/03/2020,FALSE,123,3,33,33,1,0,13,12,18
10555,05/03/2020,FALSE,27,1,12,12,2,0,11,0,18
10569,05/03/2020,TRUE,32,0,6,23,0,0,25,21,18
10583,05/03/2020,FALSE,96,13,98,27,31,0,164,95,18
10619,05/03/2020,FALSE,171,4,74,162,41,0,12,1,18
10755,05/03/2020,FALSE,3,0,1,4,2,0,30,14,18
10776,05/03/2020,FALSE,10,1,2,5,1,0,14,4,18
10804,05/03/2020,FALSE,5,3,3,9,1,0,31,5,18
10867,05/03/2020,FALSE,267,16,102,67,11,0,3,1,18
10873,05/03/2020,FALSE,16,3,15,7,2,1,39,10,18
10911,05/03/2020,FALSE,13,0,12,2,4,0,6,0,18
10921,05/03/2020,FALSE,6,4,2,7,2,0,9,0,18
10950,05/03/2020,TRUE,3,2,7,10,8,0,0,0,18
10984,05/03/2020,FALSE,34,5,4,6,1,0,1,0,18
26,06/03/2020,FALSE,8,3,2,5,25,2,6,2,48
630,06/03/2020,TRUE,15,1,1,2,5,0,4,0,48
866,06/03/2020,FALSE,2,0,19,2,0,0,7,3,48
1008,06/03/2020,TRUE,18,5,8,20,8,1,28,1,48
1158,06/03/2020,FALSE,94,8,51,22,9,0,13,4,48
1701,06/03/2020,FALSE,14,0,6,3,12,1,17,5,48
2401,06/03/2020,TRUE,93,2,15,13,3,1,0,0,48
2985,06/03/2020,TRUE,36,10,13,14,5,2,6,1,48
3101,06/03/2020,TRUE,3,0,3,5,5,0,7,1,48
3526,06/03/2020,TRUE,28,3,24,77,3,1,10,0,48
3620,06/03/2020,TRUE,8,1,1,8,4,0,2,2,48
3719,06/03/2020,FALSE,1,0,19,5,5,1,10,0,48
4530,06/03/2020,TRUE,32,2,5,20,13,1,7,1,48
4716,06/03/2020,FALSE,127,8,22,71,5,0,27,19,48
5563,06/03/2020,FALSE,13,2,20,25,7,0,9,0,48
5840,06/03/2020,TRUE,10,2,3,12,9,0,40,18,48
6352,06/03/2020,FALSE,46,13,53,39,49,0,65,27,48
6805,06/03/2020,TRUE,14,1,5,9,22,0,2,5,48
7104,06/03/2020,FALSE,10,1,10,1,5,0,15,3,48
7317,06/03/2020,TRUE,29,2,11,23,8,0,113,13,48
7607,06/03/2020,TRUE,46,1,9,11,7,0,2,1,48
7810,06/03/2020,FALSE,120,5,78,39,47,0,190,79,48
7865,06/03/2020,FALSE,7,1,4,2,0,0,2,0,48
8145,06/03/2020,TRUE,1,3,8,3,1,0,9,1,48
8172,06/03/2020,FALSE,34,1,5,4,2,0,13,7,48
8488,06/03/2020,TRUE,3,2,6,9,11,2,4,1,48
8706,06/03/2020,FALSE,129,16,48,19,21,2,2,1,48
8767,06/03/2020,TRUE,1,0,8,11,5,0,0,1,48
8810,06/03/2020,FALSE,48,2,5,11,2,1,0,0,48
8910,06/03/2020,TRUE,1,0,5,4,2,1,28,11,48
9571,06/03/2020,TRUE,10,0,4,12,3,0,14,6,48
9856,06/03/2020,FALSE,6,2,5,16,11,0,25,13,48
9925,06/03/2020,TRUE,24,2,18,11,2,0,2,1,48
10016,06/03/2020,FALSE,56,13,56,13,8,0,111,5,17
10070,06/03/2020,FALSE,267,5,39,32,6,0,62,12,17
10152,06/03/2020,FALSE,91,3,11,24,13,0,6,1,17
10173,06/03/2020,TRUE,47,2,17,24,4,1,6,0,17
10179,06/03/2020,FALSE,22,10,0,25,5,0,11,2,17
10253,06/03/2020,FALSE,269,31,176,159,33,0,5,1,17
10255,06/03/2020,FALSE,86,2,34,6,15,0,29,16,17
10303,06/03/2020,FALSE,3,1,2,5,4,1,10,0,17
10325,06/03/2020,FALSE,118,4,21,6,7,0,11,3,17
10426,06/03/2020,TRUE,4,0,5,5,1,0,11,3,17
10483,06/03/2020,FALSE,4,2,3,3,0,0,1,0,17
10484,06/03/2020,FALSE,44,3,4,6,12,0,44,31,17
10495,06/03/2020,FALSE,12,2,2,3,3,0,2,0,17
10543,06/03/2020,FALSE,227,12,95,88,62,0,76,50,17
10553,06/03/2020,FALSE,6,5,16,8,3,0,10,5,17
10554,06/03/2020,FALSE,136,11,184,77,28,0,20,3,17
10587,06/03/2020,FALSE,23,0,8,11,0,0,9,5,17
10602,06/03/2020,FALSE,28,9,26,105,9,0,0,0,17
10607,06/03/2020,FALSE,12,1,16,14,3,0,70,24,17
10646,06/03/2020,FALSE,42,0,62,16,24,0,34,12,17
10681,06/03/2020,FALSE,80,0,9,26,14,0,182,50,17
10702,06/03/2020,FALSE,68,11,26,30,3,1,7,2,17
10710,06/03/2020,FALSE,12,3,5,15,5,0,6,0,17
10735,06/03/2020,FALSE,9,1,8,17,3,0,5,3,17
10854,06/03/2020,FALSE,2,1,14,9,8,0,33,12,17
10856,06/03/2020,FALSE,7,1,2,5,5,1,18,5,17
10906,06/03/2020,FALSE,18,0,0,1,2,0,128,56,17
10914,06/03/2020,FALSE,41,5,6,57,5,0,2,0,17
10916,06/03/2020,FALSE,54,4,60,43,5,0,16,6,17
10952,06/03/2020,FALSE,18,4,13,22,2,0,24,17,17
10992,06/03/2020,FALSE,0,3,4,4,8,0,4,3,17
1,07/03/2020,TRUE,142,5,200,63,19,0,3,0,47
2053,07/03/2020,FALSE,116,2,5,17,3,1,4,1,47
2670,07/03/2020,TRUE,103,3,9,37,5,0,25,16,47
3009,07/03/2020,TRUE,4,0,14,7,4,3,16,5,47
3707,07/03/2020,TRUE,71,0,16,14,9,0,0,0,47
4472,07/03/2020,FALSE,19,0,3,6,3,0,10,7,47
5146,07/03/2020,TRUE,34,0,36,17,17,0,8,1,47
5611,07/03/2020,TRUE,61,1,47,11,10,0,88,12,47
5725,07/03/2020,TRUE,2,3,6,10,1,0,5,3,47
5983,07/03/2020,TRUE,75,7,24,55,28,1,0,1,47
6313,07/03/2020,FALSE,47,7,1,39,28,0,10,12,47
6334,07/03/2020,FALSE,73,0,64,88,8,0,1,0,47
7088,07/03/2020,FALSE,10,0,4,2,1,2,6,4,47
7573,07/03/2020,TRUE,40,4,21,20,7,1,1,0,47
7646,07/03/2020,FALSE,26,2,9,21,43,0,77,27,47
7843,07/03/2020,FALSE,26,2,9,4,13,1,0,0,47
7946,07/03/2020,TRUE,7,4,1,3,0,0,0,0,47
8395,07/03/2020,FALSE,20,4,21,8,2,2,191,101,47
8543,07/03/2020,TRUE,17,0,16,3,4,0,2,0,47
8552,07/03/2020,TRUE,11,1,10,11,11,0,1,1,47
9256,07/03/2020,FALSE,22,1,36,11,37,0,283,112,47
9644,07/03/2020,TRUE,17,2,4,16,1,1,3,0,47
10048,07/03/2020,FALSE,561,11,129,97,18,0,13,8,16
10099,07/03/2020,FALSE,127,6,31,18,45,0,2,0,16
10116,07/03/2020,FALSE,24,5,6,14,0,0,65,23,16
10140,07/03/2020,TRUE,11,4,13,7,0,0,3,5,16
10196,07/03/2020,FALSE,52,6,13,35,1,0,14,5,16
10302,07/03/2020,FALSE,4,1,1,7,3,0,19,9,16
10398,07/03/2020,FALSE,22,3,39,25,26,1,64,22,16
10401,07/03/2020,FALSE,5,0,2,4,0,0,18,14,16
10434,07/03/2020,FALSE,250,4,9,13,19,0,4,5,16
10552,07/03/2020,FALSE,21,5,55,26,12,0,39,19,16
10585,07/03/2020,FALSE,48,8,23,9,17,1,3,3,16
10588,07/03/2020,FALSE,172,7,105,150,115,0,8,2,16
10664,07/03/2020,FALSE,13,1,10,0,12,0,4,0,16
10665,07/03/2020,FALSE,50,8,16,7,4,0,23,1,16
10711,07/03/2020,FALSE,16,2,9,8,22,0,37,4,16
10738,07/03/2020,FALSE,10,2,2,1,8,1,8,5,16
10754,07/03/2020,FALSE,112,5,34,48,26,0,100,37,16
10770,07/03/2020,FALSE,26,3,5,23,5,0,9,7,16
10801,07/03/2020,FALSE,265,5,36,137,5,1,8,2,16
10810,07/03/2020,FALSE,8,1,5,12,0,0,9,1,16
10841,07/03/2020,FALSE,124,14,56,34,5,1,17,2,16
10863,07/03/2020,FALSE,15,2,12,20,13,0,14,2,16
10877,07/03/2020,FALSE,9,0,9,2,0,0,23,6,16
10917,07/03/2020,FALSE,52,1,49,20,5,0,2,1,16
10930,07/03/2020,FALSE,16,2,18,12,1,0,0,0,16
10940,07/03/2020,FALSE,12,1,9,1,3,1,2,0,16
10946,07/03/2020,FALSE,227,7,66,21,7,0,91,40,16
85,08/03/2020,TRUE,6,1,1,11,1,1,16,7,53
259,08/03/2020,FALSE,9,4,2,3,2,1,0,1,53
616,08/03/2020,TRUE,14,1,2,5,0,1,1,0,53
945,08/03/2020,TRUE,33,4,48,64,13,1,0,0,53
964,08/03/2020,TRUE,14,2,33,36,13,2,34,7,53
1622,08/03/2020,TRUE,37,1,12,2,1,2,16,1,53
2309,08/03/2020,FALSE,5,0,14,6,14,1,85,26,53
2622,08/03/2020,TRUE,476,17,14,171,3,0,21,9,53
3263,08/03/2020,FALSE,19,2,64,21,12,1,1,0,53
3470,08/03/2020,TRUE,3,1,0,2,6,1,1,2,53
4445,08/03/2020,FALSE,12,1,30,13,16,1,13,9,53
4912,08/03/2020,TRUE,453,6,136,45,9,0,9,0,53
5612,08/03/2020,TRUE,10,0,4,5,1,0,3,0,53
6049,08/03/2020,FALSE,16,0,6,7,5,0,3,0,53
6130,08/03/2020,TRUE,157,6,24,15,20,1,5,2,53
6462,08/03/2020,TRUE,21,1,5,8,3,1,1,0,53
6512,08/03/2020,TRUE,429,15,55,53,49,0,631,278,53
6659,08/03/2020,TRUE,3,1,3,11,7,0,5,0,53
6743,08/03/2020,FALSE,12,2,5,4,9,0,32,20,53
7205,08/03/2020,TRUE,25,2,5,5,24,1,1,1,53
7697,08/03/2020,FALSE,85,5,79,83,15,0,2,2,53
8267,08/03/2020,FALSE,51,1,7,35,19,0,8,2,53
10004,08/03/2020,FALSE,44,1,36,26,6,0,5,5,22
10094,08/03/2020,FALSE,13,2,16,14,2,0,13,9,22
10102,08/03/2020,FALSE,59,6,42,139,6,0,15,0,22
10195,08/03/2020,FALSE,97,16,86,76,11,0,123,52,22
10226,08/03/2020,FALSE,121,10,69,27,14,0,5,2,22
10242,08/03/2020,FALSE,250,13,220,180,17,1,8,0,22
10323,08/03/2020,FALSE,99,21,65,106,9,0,5,3,22
10343,08/03/2020,FALSE,485,42,100,133,22,0,117,46,22
10356,08/03/2020,FALSE,77,3,7,2,12,0,25,17,22
10378,08/03/2020,FALSE,600,26,38,30,98,1,9,4,22
10406,08/03/2020,FALSE,69,3,25,16,2,0,114,40,22
10421,08/03/2020,FALSE,36,2,64,18,3,0,16,1,22
10425,08/03/2020,FALSE,10,7,1,37,10,0,23,16,22
10463,08/03/2020,FALSE,21,7,21,27,5,0,30,19,22
10467,08/03/2020,FALSE,53,4,22,18,54,3,6,1,22
10482,08/03/2020,FALSE,1,3,1,9,0,0,164,49,22
10502,08/03/2020,FALSE,14,2,1,7,15,0,10,4,22
10506,08/03/2020,FALSE,78,7,144,100,84,0,22,4,22
10507,08/03/2020,FALSE,9,3,8,8,0,0,126,69,22
10592,08/03/2020,TRUE,3,0,13,7,0,0,255,72,22
10618,08/03/2020,FALSE,210,49,8,31,23,0,263,132,22
10651,08/03/2020,FALSE,5,0,1,9,2,0,23,2,22
10690,08/03/2020,FALSE,119,11,82,46,15,1,76,10,22
10789,08/03/2020,FALSE,161,9,20,12,18,0,83,51,22
10837,08/03/2020,FALSE,105,6,106,94,36,0,7,6,22
10874,08/03/2020,TRUE,10,5,19,20,0,0,1,1,22
10897,08/03/2020,FALSE,21,4,10,24,10,0,8,3,22
10959,08/03/2020,FALSE,453,13,40,19,33,0,57,34,22
10977,08/03/2020,FALSE,18,1,5,14,0,0,2,2,22
10980,08/03/2020,FALSE,113,7,22,15,2,0,156,85,22
366,09/03/2020,TRUE,19,13,13,37,14,1,6,3,52
628,09/03/2020,FALSE,19,2,34,61,8,0,16,2,52
1205,09/03/2020,TRUE,37,0,22,44,12,1,4,2,52
1519,09/03/2020,FALSE,16,5,3,12,3,1,49,23,52
1551,09/03/2020,FALSE,15,2,4,6,1,0,1,0,52
1651,09/03/2020,TRUE,28,0,4,3,2,0,3,1,52
1998,09/03/2020,FALSE,46,2,26,13,18,0,0,0,52
2061,09/03/2020,TRUE,22,11,11,25,2,0,115,42,52
3068,09/03/2020,TRUE,38,1,7,12,5,0,2,0,52
3278,09/03/2020,TRUE,22,10,16,73,20,0,12,3,52
3280,09/03/2020,TRUE,2,2,7,3,3,0,7,4,52
3816,09/03/2020,FALSE,2,2,2,1,1,0,6,1,52
3999,09/03/2020,TRUE,174,19,150,147,41,0,7,1,52
4228,09/03/2020,TRUE,709,3,260,94,7,1,4,0,52
4365,09/03/2020,TRUE,18,2,6,23,1,0,20,3,52
4886,09/03/2020,FALSE,19,21,22,39,33,0,5,1,52
6371,09/03/2020,TRUE,15,0,11,19,1,0,2,0,52
6372,09/03/2020,TRUE,38,1,11,18,6,0,1,0,52
6616,09/03/2020,FALSE,13,4,11,3,4,0,16,4,52
6670,09/03/2020,TRUE,7,2,3,4,1,0,6,2,52
6995,09/03/2020,TRUE,28,2,14,7,4,0,3,3,52
7177,09/03/2020,FALSE,30,8,8,23,32,0,1,0,52
7334,09/03/2020,FALSE,13,0,6,0,3,0,4,2,52
7388,09/03/2020,FALSE,140,3,88,60,15,0,5,3,52
7520,09/03/2020,TRUE,6,1,0,4,3,0,78,38,52
7578,09/03/2020,TRUE,271,20,131,105,28,0,8,2,52
7911,09/03/2020,TRUE,178,12,24,106,15,0,55,23,52
8270,09/03/2020,FALSE,43,2,19,14,21,0,9,10,52
8869,09/03/2020,FALSE,20,4,14,29,17,0,0,1,52
9329,09/03/2020,TRUE,0,0,7,1,3,1,4,0,52
9748,09/03/2020,FALSE,60,3,37,16,15,0,2,1,52
9919,09/03/2020,TRUE,6,3,17,2,9,2,14,0,52
9973,09/03/2020,TRUE,17,1,11,14,17,0,4,1,52
10007,09/03/2020,TRUE,2,0,6,3,0,1,0,1,21
10086,09/03/2020,FALSE,82,13,10,36,5,0,7,0,21
10091,09/03/2020,FALSE,70,9,83,15,4,0,4,1,21
10107,09/03/2020,FALSE,312,13,25,23,23,0,4,0,21
10184,09/03/2020,FALSE,40,3,20,8,29,0,55,2,21
10220,09/03/2020,TRUE,29,2,9,10,22,0,6,1,21
10236,09/03/2020,FALSE,1,2,3,1,8,1,4,3,21
10320,09/03/2020,FALSE,9,1,22,39,2,0,26,13,21
10436,09/03/2020,FALSE,202,12,48,42,21,0,79,19,21
10496,09/03/2020,FALSE,61,2,9,15,4,0,10,3,21
10519,09/03/2020,FALSE,0,0,0,0,0,1,27,5,21
10524,09/03/2020,FALSE,186,36,81,56,25,0,4,0,21
10532,09/03/2020,TRUE,30,5,48,31,13,1,11,6,21
10542,09/03/2020,TRUE,157,1,9,13,27,1,1,0,21
10603,09/03/2020,FALSE,30,1,8,44,30,0,18,2,21
10621,09/03/2020,FALSE,72,14,102,19,11,0,10,2,21
10632,09/03/2020,FALSE,36,1,37,17,5,0,121,54,21
10649,09/03/2020,FALSE,6,2,19,17,5,0,113,31,21
10655,09/03/2020,FALSE,29,0,17,35,32,0,21,12,21
10687,09/03/2020,FALSE,16,11,86,84,25,0,77,38,21
10747,09/03/2020,FALSE,7,2,6,6,3,1,85,36,21
10830,09/03/2020,FALSE,30,6,25,61,19,0,5,1,21
10884,09/03/2020,FALSE,110,3,39,52,12,0,118,59,21
78,10/03/2020,FALSE,11,0,6,6,6,0,9,1,51
117,10/03/2020,FALSE,68,1,23,46,10,0,0,0,51
135,10/03/2020,FALSE,34,0,6,31,8,0,321,103,51
857,10/03/2020,TRUE,4,1,2,1,17,0,0,1,51
1461,10/03/2020,TRUE,20,3,1,4,0,0,2,0,51
1671,10/03/2020,TRUE,4,0,2,23,13,0,15,5,51
1862,10/03/2020,FALSE,27,5,24,32,20,0,5,1,51
1938,10/03/2020,TRUE,16,2,15,7,44,1,74,57,51
2408,10/03/2020,FALSE,68,7,15,23,0,0,50,4,51
2478,10/03/2020,TRUE,6,2,5,12,2,0,25,10,51
2970,10/03/2020,FALSE,29,3,22,52,1,2,84,24,51
3072,10/03/2020,TRUE,23,1,16,37,2,0,2,0,51
3555,10/03/2020,TRUE,3,0,2,2,9,0,6,2,51
3840,10/03/2020,TRUE,2,4,1,6,18,1,7,3,51
3988,10/03/2020,TRUE,15,1,12,18,5,1,12,11,51
4354,10/03/2020,FALSE,23,2,21,10,5,0,0,1,51
4581,10/03/2020,TRUE,8,1,15,11,2,0,8,0,51
5316,10/03/2020,TRUE,26,0,5,9,0,0,4,0,51
5381,10/03/2020,TRUE,2,3,4,22,1,0,9,5,51
6493,10/03/2020,TRUE,0,0,5,1,3,0,0,1,51
6817,10/03/2020,TRUE,11,1,2,11,4,0,8,2,51
7699,10/03/2020,TRUE,1,1,7,10,2,0,13,7,51
8099,10/03/2020,TRUE,21,0,4,16,4,0,3,0,51
8598,10/03/2020,TRUE,55,0,10,9,4,0,378,120,51
8945,10/03/2020,TRUE,92,11,35,9,2,1,17,7,51
8976,10/03/2020,TRUE,71,2,15,16,19,0,45,13,51
9232,10/03/2020,TRUE,11,0,2,29,0,0,6,0,51
9357,10/03/2020,TRUE,34,10,40,8,7,0,5,3,51
9447,10/03/2020,TRUE,80,27,29,72,42,0,0,2,51
9583,10/03/2020,TRUE,5,1,10,16,4,1,22,2,51
9825,10/03/2020,TRUE,5,2,6,3,4,1,16,2,51
9975,10/03/2020,FALSE,24,1,10,22,2,0,1,0,51
10006,10/03/2020,FALSE,58,5,19,33,11,0,6,3,20
10028,10/03/2020,FALSE,18,3,8,6,4,0,5,0,20
10030,10/03/2020,FALSE,98,4,20,41,26,1,13,2,20
10111,10/03/2020,FALSE,36,3,27,35,7,1,1,2,20
10118,10/03/2020,FALSE,13,0,0,9,4,0,3,1,20
10143,10/03/2020,FALSE,271,7,27,19,25,0,23,3,20
10144,10/03/2020,FALSE,82,5,31,98,21,0,10,1,20
10247,10/03/2020,FALSE,15,6,5,1,1,0,13,4,20
10285,10/03/2020,FALSE,6,8,10,4,4,1,11,2,20
10312,10/03/2020,FALSE,19,2,11,10,4,0,4,9,20
10337,10/03/2020,FALSE,3,3,4,3,16,0,1,0,20
10346,10/03/2020,FALSE,7,2,12,12,4,1,19,8,20
10407,10/03/2020,FALSE,27,0,5,3,6,0,7,4,20
10461,10/03/2020,FALSE,26,3,25,26,15,0,15,8,20
10485,10/03/2020,TRUE,20,1,7,27,8,0,6,5,20
10487,10/03/2020,FALSE,12,0,6,10,19,0,30,17,20
10488,10/03/2020,FALSE,17,6,24,1,7,0,15,8,20
10539,10/03/2020,FALSE,38,14,81,9,22,0,39,17,20
10596,10/03/2020,FALSE,20,3,19,17,0,1,23,24,20
10612,10/03/2020,FALSE,70,2,35,23,2,0,3,1,20
10662,10/03/2020,FALSE,62,16,39,66,9,0,46,27,20
10676,10/03/2020,FALSE,199,11,95,69,18,0,31,16,20
10704,10/03/2020,FALSE,18,5,10,6,14,0,24,10,20
10713,10/03/2020,FALSE,70,4,21,46,1,0,169,25,20
10796,10/03/2020,FALSE,8,1,14,20,1,1,3,2,20
10853,10/03/2020,FALSE,10,2,27,14,27,1,29,14,20
10880,10/03/2020,FALSE,161,7,19,11,21,0,33,25,20
10889,10/03/2020,FALSE,15,4,1,17,14,0,29,16,20
10907,10/03/2020,FALSE,22,8,5,5,1,0,91,30,20
10938,10/03/2020,FALSE,15,4,2,7,4,0,131,13,20
10943,10/03/2020,FALSE,64,6,104,30,6,0,38,20,20
10954,10/03/2020,FALSE,45,15,27,38,9,0,43,20,20
323,11/03/2020,FALSE,56,2,7,9,7,0,2,2,50
431,11/03/2020,FALSE,2,2,2,8,13,0,31,25,50
1090,11/03/2020,TRUE,56,5,10,23,7,0,2,3,50
2279,11/03/2020,TRUE,17,5,9,15,15,0,92,32,50
2591,11/03/2020,TRUE,20,1,5,23,4,1,4,5,50
2730,11/03/2020,TRUE,42,5,25,23,5,0,6,3,50
3205,11/03/2020,TRUE,3,1,2,6,3,0,12,5,50
3305,11/03/2020,TRUE,204,2,146,96,45,2,5,1,50
3556,11/03/2020,FALSE,30,4,25,18,10,0,5,1,50
3629,11/03/2020,TRUE,251,11,26,86,23,0,4,1,50
3645,11/03/2020,FALSE,11,4,15,2,15,0,28,16,50
3859,11/03/2020,TRUE,4,0,35,12,15,0,2,0,50
4158,11/03/2020,TRUE,31,1,5,14,4,0,2,0,50
4413,11/03/2020,FALSE,23,0,14,8,2,1,4,0,50
5080,11/03/2020,FALSE,8,0,5,3,15,0,3,3,50
5224,11/03/2020,FALSE,15,3,23,67,7,0,6,4,50
5237,11/03/2020,TRUE,9,0,3,6,0,0,1,0,50
5730,11/03/2020,TRUE,44,1,24,12,3,1,3,1,50
6028,11/03/2020,FALSE,24,12,7,22,0,0,138,66,50
6166,11/03/2020,FALSE,32,3,10,23,28,0,21,10,50
6208,11/03/2020,TRUE,6,1,12,3,13,0,2,0,50
6242,11/03/2020,TRUE,278,18,74,48,15,0,6,2,50
6432,11/03/2020,FALSE,4,5,3,0,1,0,6,0,50
6476,11/03/2020,FALSE,46,2,10,17,7,0,121,37,50
6962,11/03/2020,TRUE,32,0,6,33,3,0,8,7,50
7385,11/03/2020,FALSE,31,3,2,7,3,0,8,4,50
7602,11/03/2020,FALSE,17,2,7,29,4,0,277,121,50
8169,11/03/2020,TRUE,20,0,2,5,7,0,6,1,50
8285,11/03/2020,FALSE,28,6,9,82,8,0,5,2,50
8483,11/03/2020,FALSE,11,4,8,20,7,0,3,2,50
8804,11/03/2020,TRUE,29,1,22,21,10,0,2,1,50
9063,11/03/2020,TRUE,121,3,35,21,6,0,1,1,50
9297,11/03/2020,FALSE,16,5,9,12,4,0,1,0,50
9517,11/03/2020,FALSE,9,0,0,0,9,0,279,131,50
10008,11/03/2020,FALSE,2,2,5,4,3,0,134,37,19
10014,11/03/2020,FALSE,4,6,5,6,4,0,6,7,19
10019,11/03/2020,FALSE,55,11,18,58,27,1,58,30,19
10020,11/03/2020,FALSE,80,2,6,16,9,0,2,0,19
10031,11/03/2020,FALSE,103,1,30,16,11,0,0,0,19
10038,11/03/2020,FALSE,13,3,11,5,14,0,14,1,19
10076,11/03/2020,FALSE,7,3,7,11,3,0,16,9,19
10135,11/03/2020,FALSE,69,4,43,12,29,0,12,6,19
10148,11/03/2020,FALSE,111,4,29,10,7,0,8,1,19
10188,11/03/2020,FALSE,156,3,36,14,0,1,70,37,19
10231,11/03/2020,FALSE,16,3,2,4,2,0,31,7,19
10250,11/03/2020,FALSE,23,1,24,13,2,1,17,11,19
10254,11/03/2020,FALSE,18,2,15,16,4,0,26,10,19
10259,11/03/2020,FALSE,19,0,6,13,4,0,1,2,19
10271,11/03/2020,FALSE,60,4,17,14,4,0,34,8,19
10295,11/03/2020,FALSE,13,2,10,6,5,1,8,12,19
10322,11/03/2020,FALSE,119,9,59,82,35,1,25,3,19
10331,11/03/2020,FALSE,5,0,0,5,4,0,330,115,19
10352,11/03/2020,FALSE,66,0,9,17,6,0,38,7,19
10392,11/03/2020,FALSE,9,0,8,1,2,0,0,0,19
10393,11/03/2020,FALSE,7,0,14,27,7,2,3,0,19
10396,11/03/2020,FALSE,27,5,8,3,11,0,14,5,19
10439,11/03/2020,FALSE,354,9,270,36,66,0,4,4,19
10471,11/03/2020,FALSE,177,12,28,51,10,0,7,4,19
10475,11/03/2020,FALSE,9,0,7,8,11,0,74,37,19
10494,11/03/2020,FALSE,41,6,26,22,1,0,0,0,19
10498,11/03/2020,FALSE,14,5,69,7,13,0,35,22,19
10505,11/03/2020,FALSE,17,1,2,20,4,0,7,7,19
10540,11/03/2020,FALSE,23,1,7,15,1,0,13,5,19
10541,11/03/2020,FALSE,4,0,3,0,1,0,6,8,19
10560,11/03/2020,FALSE,208,10,67,41,24,1,96,25,19
10622,11/03/2020,FALSE,4,3,2,6,5,0,8,6,19
10684,11/03/2020,FALSE,33,2,4,14,4,1,3,0,19
10759,11/03/2020,FALSE,16,0,11,3,6,1,84,49,19
10762,11/03/2020,FALSE,36,1,9,30,1,0,1,0,19
10774,11/03/2020,FALSE,15,2,20,24,1,1,42,4,19
10820,11/03/2020,FALSE,109,3,56,82,4,0,83,11,19
10836,11/03/2020,FALSE,46,2,12,11,4,0,116,66,19
10838,11/03/2020,FALSE,16,2,15,10,3,0,2,1,19
10876,11/03/2020,FALSE,95,7,49,65,1,1,1,0,19
10955,11/03/2020,FALSE,21,4,20,36,2,0,3,0,19
